testfall_id,stufe,workflow,score_strukturell,score_semantisch,score_gesamt,syntax_gate,fk_gate,pk_rate,pk_tabellen_gesamt,pk_tabellen_mit_pk,fk_referenzen_gesamt,fk_referenzen_ungueltig,entitaet_precision,entitaet_recall,entitaet_f1,entitaet_matched,entitaet_nur_in_referenz,entitaet_nur_in_generiert,attribut_precision,attribut_recall,attribut_f1,attribut_matched,attribut_nur_in_referenz,attribut_nur_in_generiert,beziehung_recall,beziehung_matched,beziehung_nur_in_referenz,beziehung_nur_in_generiert,abweichungen_total,input_tokens,output_tokens,total_tokens,llm_calls,error
TC072,3,oa,1.0,0.36838095238095236,0.6210285714285715,1,1,1.0,21,21,32,0,0.38095238095238093,0.5714285714285714,0.4571428571428571,8,6,13,0.25742574257425743,0.35135135135135137,0.2971428571428572,26,48,75,0.3333333333333333,6,12,0,66,117913,42892,160805,10,
TC072,3,mad,1.0,0.37589098532494764,0.6255345911949686,1,1,1.0,26,26,41,0,0.38461538461538464,0.7142857142857143,0.5,10,4,16,0.18840579710144928,0.35135135135135137,0.24528301886792453,26,48,112,0.3888888888888889,7,11,1,63,76193,34317,110510,8,
TC073,3,sa,1.0,0.5616075169070561,0.7369645101442337,1,1,1.0,16,16,23,0,0.6875,0.7333333333333333,0.7096774193548386,11,4,5,0.45,0.5373134328358209,0.489795918367347,36,31,44,0.4090909090909091,9,13,3,48,2793,3995,6788,1,
TC073,3,ps,1.0,0.5020139992270366,0.7012083995362219,1,1,1.0,14,14,20,0,0.7142857142857143,0.6666666666666666,0.689655172413793,10,5,4,0.35443037974683544,0.417910447761194,0.3835616438356164,28,39,51,0.36363636363636365,8,14,3,58,12870,9776,22646,3,
TC073,3,iw,1.0,0.39749791492910763,0.6384987489574646,1,1,1.0,29,29,49,0,0.3793103448275862,0.7333333333333333,0.5,11,4,18,0.2251655629139073,0.5074626865671642,0.3119266055045872,34,33,117,0.36363636363636365,8,14,4,51,50588,24162,74750,6,
TC073,3,oa,1.0,0.4902920608802962,0.6941752365281777,1,1,1.0,11,11,20,0,0.8181818181818182,0.6,0.6923076923076923,9,6,2,0.391304347826087,0.40298507462686567,0.3970588235294118,27,40,42,0.2727272727272727,6,16,5,62,89504,32345,121849,10,
TC073,3,mad,1.0,0.4920234604105572,0.6952140762463344,1,1,1.0,16,16,26,0,0.625,0.6666666666666666,0.6451612903225806,10,5,6,0.375,0.4925373134328358,0.42580645161290326,33,34,55,0.3181818181818182,7,15,2,54,66689,26487,93176,8,
TC074,3,sa,1.0,0.23691542288557216,0.5421492537313433,1,1,1.0,16,16,23,0,0.3125,0.35714285714285715,0.3333333333333333,5,9,11,0.1810344827586207,0.24705882352941178,0.20895522388059704,21,64,95,0.1,2,18,0,91,2747,5095,7842,1,
TC074,3,ps,1.0,0.26571428571428574,0.5594285714285715,1,1,1.0,16,16,21,0,0.375,0.42857142857142855,0.39999999999999997,6,8,10,0.21686746987951808,0.21176470588235294,0.2142857142857143,18,67,65,0.1,2,18,0,93,14599,11737,26336,3,
TC074,3,iw,1.0,0.15143992833949166,0.490863957003695,1,1,1.0,25,25,37,0,0.16,0.2857142857142857,0.20512820512820512,4,10,21,0.11805555555555555,0.2,0.14847161572052403,17,68,127,0.05,1,19,0,97,51992,25067,77059,6,
TC074,3,oa,1.0,0.21755102040816326,0.530530612244898,1,1,1.0,26,26,33,0,0.23076923076923078,0.42857142857142855,0.3,6,8,20,0.17117117117117117,0.2235294117647059,0.19387755102040816,19,66,92,0.1,2,18,0,92,67533,26770,94303,7,
TC074,3,mad,0.0,0.25407218374043017,0.15244331024425808,0,1,1.0,25,25,36,0,0.24,0.42857142857142855,0.30769230769230765,6,8,19,0.19047619047619047,0.2823529411764706,0.22748815165876776,24,61,102,0.2,4,16,0,85,72852,33790,106642,8,ddl_generation_failed: Zirkelreferenz im Schema entdeckt: appointment_participants -> court_appointments -> mandates -> staff_members -> departments -> staff_members. Topologische Sortierung nicht möglich.
TC075,3,sa,1.0,0.3928571428571429,0.6357142857142858,1,1,1.0,15,15,18,0,0.4666666666666667,0.5384615384615384,0.5,7,6,8,0.375,0.375,0.375,27,45,45,0.21428571428571427,3,11,1,62,2748,3509,6257,1,
TC075,3,ps,1.0,0.5747929606625259,0.7448757763975156,1,1,1.0,19,19,22,0,0.5789473684210527,0.8461538461538461,0.6875,11,2,8,0.48484848484848486,0.4444444444444444,0.463768115942029,32,40,34,0.5714285714285714,8,6,0,48,12668,9537,22205,3,
TC075,3,iw,1.0,0.40635680109364325,0.643814080656186,1,1,1.0,25,25,32,0,0.36,0.6923076923076923,0.47368421052631576,9,4,16,0.2956521739130435,0.4722222222222222,0.36363636363636365,34,38,81,0.35714285714285715,5,9,2,51,44907,21416,66323,6,
TC075,3,oa,1.0,0.719910888331941,0.8319465329991647,1,1,1.0,14,14,17,0,0.7857142857142857,0.8461538461538461,0.8148148148148148,11,2,3,0.6065573770491803,0.5138888888888888,0.556390977443609,37,35,24,0.8571428571428571,12,2,0,39,53613,18343,71956,7,
TC075,3,mad,1.0,0.4103507271171942,0.6462104362703165,1,1,1.0,19,19,24,0,0.42105263157894735,0.6153846153846154,0.5,8,5,11,0.30526315789473685,0.4027777777777778,0.3473053892215569,29,43,66,0.35714285714285715,5,9,1,57,63249,26323,89572,8,
TC076,3,sa,1.0,0.5549579831932773,0.7329747899159664,1,1,1.0,14,14,15,0,0.7857142857142857,0.7857142857142857,0.7857142857142857,11,3,3,0.3979591836734694,0.5416666666666666,0.4588235294117647,39,33,59,0.2857142857142857,4,10,0,46,2806,4136,6942,1,
TC076,3,ps,1.0,0.43101382488479273,0.6586082949308756,1,1,1.0,18,18,18,0,0.5555555555555556,0.7142857142857143,0.6250000000000001,10,4,8,0.2891566265060241,0.3333333333333333,0.3096774193548387,24,48,59,0.2857142857142857,4,10,0,62,15928,12073,28001,3,
TC076,3,iw,1.0,0.3742160278745645,0.6245296167247387,1,1,1.0,26,26,32,0,0.38461538461538464,0.7142857142857143,0.5,10,4,16,0.22556390977443608,0.4166666666666667,0.2926829268292683,30,42,103,0.2857142857142857,4,10,1,56,45105,20308,65413,6,
TC076,3,oa,1.0,0.4511550856901901,0.6706930514141141,1,1,1.0,17,17,17,0,0.5882352941176471,0.7142857142857143,0.6451612903225806,10,4,7,0.32098765432098764,0.3611111111111111,0.33986928104575165,26,46,55,0.2857142857142857,4,10,0,60,101360,36020,137380,10,
TC076,3,mad,1.0,0.3865079365079366,0.631904761904762,1,1,1.0,22,22,30,0,0.45454545454545453,0.7142857142857143,0.5555555555555556,10,4,12,0.19736842105263158,0.4166666666666667,0.26785714285714285,30,42,122,0.2857142857142857,4,10,1,56,80850,37515,118365,8,
TC077,3,sa,1.0,0.7574725274725275,0.8544835164835165,1,1,1.0,14,14,16,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,12,2,2,0.6935483870967742,0.6323529411764706,0.6615384615384615,43,25,19,0.75,12,4,0,31,2775,3108,5883,1,
TC077,3,ps,1.0,0.7376332622601279,0.8425799573560768,1,1,1.0,14,14,18,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,12,2,2,0.6212121212121212,0.6029411764705882,0.6119402985074627,41,27,25,0.75,12,4,0,33,14542,10814,25356,3,
TC077,3,iw,1.0,0.5762820512820513,0.7457692307692307,1,1,1.0,19,19,23,0,0.5789473684210527,0.7857142857142857,0.6666666666666667,11,3,8,0.44,0.4852941176470588,0.46153846153846156,33,35,42,0.625,10,6,0,44,40788,18013,58801,6,
TC077,3,oa,1.0,0.7651785714285714,0.8591071428571428,1,1,1.0,14,14,15,0,0.9285714285714286,0.9285714285714286,0.9285714285714286,13,1,1,0.6166666666666667,0.5441176470588235,0.578125,37,31,23,0.8125,13,3,0,35,58870,20611,79481,7,
TC077,3,mad,1.0,0.5264559797428905,0.7158735878457343,1,1,1.0,20,20,25,0,0.55,0.7857142857142857,0.6470588235294117,11,3,9,0.40963855421686746,0.5,0.45033112582781454,34,34,49,0.4375,7,9,0,46,61783,23914,85697,8,
TC078,3,sa,1.0,0.5938609112709832,0.7563165467625899,1,1,1.0,10,10,16,0,0.7,0.7,0.7,7,3,3,0.5070422535211268,0.5294117647058824,0.5179856115107914,36,32,35,0.5333333333333333,8,7,2,42,2761,3177,5938,1,
TC078,3,ps,1.0,0.507255234861347,0.7043531409168082,1,1,1.0,9,9,13,0,0.6666666666666666,0.6,0.631578947368421,6,4,3,0.44642857142857145,0.36764705882352944,0.403225806451613,25,43,31,0.4666666666666667,7,8,1,55,12485,8842,21327,3,
TC078,3,iw,1.0,0.5546595932802829,0.7327957559681697,1,1,1.0,16,16,23,0,0.5,0.8,0.6153846153846154,8,2,8,0.3867924528301887,0.6029411764705882,0.47126436781609193,41,27,65,0.6,9,6,1,35,46697,21847,68544,6,
TC078,3,oa,1.0,0.5253274092880567,0.715196445572834,1,1,1.0,13,13,20,0,0.5384615384615384,0.7,0.608695652173913,7,3,6,0.43478260869565216,0.4411764705882353,0.43795620437956206,30,38,39,0.5333333333333333,8,7,2,48,91618,32388,124006,10,
TC078,3,mad,1.0,0.41069306930693067,0.6464158415841584,1,1,1.0,20,20,38,0,0.35,0.7,0.4666666666666667,7,3,13,0.2462686567164179,0.4852941176470588,0.3267326732673267,33,35,101,0.4666666666666667,7,8,3,46,73430,32662,106092,8,
TC079,3,sa,1.0,0.30797385620915035,0.5847843137254902,1,1,1.0,12,12,12,0,0.5,0.4,0.4444444444444445,6,9,6,0.25287356321839083,0.26506024096385544,0.2588235294117647,22,61,65,0.13333333333333333,2,13,2,83,2771,3600,6371,1,
TC079,3,ps,1.0,0.35024561403508775,0.6101473684210527,1,1,1.0,10,10,11,0,0.6,0.4,0.48,6,9,4,0.36231884057971014,0.30120481927710846,0.32894736842105265,25,58,44,0.13333333333333333,2,13,4,80,13345,10103,23448,3,
TC079,3,iw,1.0,0.27309998523113277,0.5638599911386797,1,1,1.0,22,22,28,0,0.3181818181818182,0.4666666666666667,0.3783783783783784,7,8,15,0.18012422360248448,0.3493975903614458,0.2377049180327869,29,54,132,0.13333333333333333,2,13,3,75,52461,25598,78059,6,
TC079,3,oa,1.0,0.3912336719883891,0.6347402031930335,1,1,1.0,11,11,12,0,0.6363636363636364,0.4666666666666667,0.5384615384615385,7,8,4,0.35526315789473684,0.3253012048192771,0.339622641509434,27,56,49,0.2,3,12,3,76,57927,20869,78796,7,
TC079,3,mad,1.0,0.34145593869731805,0.6048735632183908,1,1,1.0,21,21,26,0,0.38095238095238093,0.5333333333333333,0.4444444444444444,8,7,13,0.21476510067114093,0.3855421686746988,0.27586206896551724,32,51,117,0.26666666666666666,4,11,2,69,77738,35428,113166,8,
TC080,3,sa,1.0,0.3605962618965715,0.6163577571379429,1,1,1.0,15,15,22,0,0.4666666666666667,0.5833333333333334,0.5185185185185186,7,5,8,0.25925925925925924,0.34146341463414637,0.29473684210526313,28,54,80,0.17647058823529413,3,14,0,73,2779,4786,7565,1,
TC080,3,ps,1.0,0.3507505070993915,0.6104503042596349,1,1,1.0,17,17,17,0,0.4117647058823529,0.5833333333333334,0.4827586206896552,7,5,10,0.29545454545454547,0.3170731707317073,0.3058823529411765,26,56,62,0.17647058823529413,3,14,0,75,15970,12897,28867,3,
TC080,3,iw,1.0,0.3288732267100388,0.5973239360260233,1,1,1.0,18,18,26,0,0.3888888888888889,0.5833333333333334,0.4666666666666666,7,5,11,0.21481481481481482,0.35365853658536583,0.2672811059907834,29,53,106,0.17647058823529413,3,14,1,72,52995,24944,77939,6,
TC080,3,oa,1.0,0.2904081058260625,0.5742448634956375,1,1,1.0,28,28,33,0,0.25,0.5833333333333334,0.35000000000000003,7,5,21,0.2125984251968504,0.32926829268292684,0.2583732057416268,27,55,100,0.23529411764705882,4,13,0,73,123753,49938,173691,10,
TC080,3,mad,1.0,0.23726133076181294,0.5423567984570878,1,1,1.0,28,28,45,0,0.21428571428571427,0.5,0.3,6,6,22,0.15432098765432098,0.3048780487804878,0.20491803278688525,25,57,137,0.17647058823529413,3,14,2,77,87826,42065,129891,8,
TC081,3,sa,1.0,0.4340740740740741,0.6604444444444445,1,1,1.0,18,18,25,0,0.5555555555555556,0.5555555555555556,0.5555555555555556,10,8,8,0.40229885057471265,0.3977272727272727,0.39999999999999997,35,53,52,0.25925925925925924,7,20,0,81,2806,4411,7217,1,
TC081,3,ps,1.0,0.31817911242696245,0.5909074674561775,1,1,1.0,23,23,33,0,0.43478260869565216,0.5555555555555556,0.4878048780487805,10,8,13,0.2,0.19318181818181818,0.19653179190751444,17,71,68,0.2222222222222222,6,21,1,100,13566,11190,24756,3,
TC081,3,iw,1.0,0.39502719502719513,0.6370163170163171,1,1,1.0,21,21,36,0,0.47619047619047616,0.5555555555555556,0.5128205128205129,10,8,11,0.32727272727272727,0.4090909090909091,0.3636363636363637,36,52,74,0.2222222222222222,6,21,2,81,52457,25239,77696,6,
TC081,3,oa,1.0,0.27555037555037554,0.5653302253302254,1,1,1.0,21,21,30,0,0.38095238095238093,0.4444444444444444,0.41025641025641024,8,10,13,0.20454545454545456,0.20454545454545456,0.20454545454545456,18,70,70,0.14814814814814814,4,23,0,103,93067,36496,129563,10,
TC081,3,mad,1.0,0.35964259758026595,0.6157855585481595,1,1,1.0,28,28,46,0,0.39285714285714285,0.6111111111111112,0.4782608695652174,11,7,17,0.2536231884057971,0.3977272727272727,0.3097345132743363,35,53,103,0.2222222222222222,6,21,2,81,80915,37353,118268,8,
TC082,3,sa,1.0,0.6091447642886942,0.7654868585732166,1,1,1.0,15,15,17,0,0.7333333333333333,0.7333333333333333,0.7333333333333333,11,4,4,0.5873015873015873,0.47435897435897434,0.524822695035461,37,41,26,0.5294117647058824,9,8,0,53,2711,3223,5934,1,
TC082,3,ps,1.0,0.5542544459644323,0.7325526675786593,1,1,1.0,15,15,17,0,0.7333333333333333,0.7333333333333333,0.7333333333333333,11,4,4,0.49019607843137253,0.32051282051282054,0.38759689922480617,25,53,26,0.5294117647058824,9,8,0,65,11081,7367,18448,3,
TC082,3,iw,1.0,0.5804509951017167,0.74827059706103,1,1,1.0,16,16,20,0,0.6875,0.7333333333333333,0.7096774193548386,11,4,5,0.43617021276595747,0.5256410256410257,0.47674418604651164,41,37,53,0.5294117647058824,9,8,0,49,45268,19121,64389,6,
TC082,3,oa,1.0,0.5186074429771909,0.7111644657863145,1,1,1.0,18,18,20,0,0.6111111111111112,0.7333333333333333,0.6666666666666666,11,4,7,0.42028985507246375,0.3717948717948718,0.3945578231292517,29,49,40,0.47058823529411764,8,9,0,62,81847,29425,111272,10,
TC082,3,mad,1.0,0.6187624140565318,0.7712574484339191,1,1,1.0,20,20,25,0,0.65,0.8666666666666667,0.7428571428571429,13,2,7,0.4868421052631579,0.47435897435897434,0.48051948051948057,37,41,39,0.6470588235294118,11,6,0,49,61436,24675,86111,8,
TC083,3,sa,1.0,0.1428766189502386,0.4857259713701432,1,1,1.0,13,13,16,0,0.23076923076923078,0.21428571428571427,0.22222222222222224,3,11,10,0.13924050632911392,0.13095238095238096,0.13496932515337423,11,73,68,0.0,0,21,2,105,2754,3521,6275,1,
TC083,3,ps,1.0,0.24735157041540023,0.5484109422492401,1,1,1.0,11,11,13,0,0.36363636363636365,0.2857142857142857,0.32,4,10,7,0.2807017543859649,0.19047619047619047,0.22695035460992907,16,68,41,0.14285714285714285,3,18,0,96,13070,8920,21990,3,
TC083,3,iw,1.0,0.2440901731224312,0.5464541038734587,1,1,1.0,17,17,22,0,0.29411764705882354,0.35714285714285715,0.3225806451612903,5,9,12,0.19801980198019803,0.23809523809523808,0.21621621621621623,20,64,81,0.14285714285714285,3,18,0,91,44145,19700,63845,6,
TC083,3,oa,1.0,0.11026584357007752,0.46615950614204654,1,1,1.0,15,15,16,0,0.13333333333333333,0.14285714285714285,0.1379310344827586,2,12,13,0.12162162162162163,0.10714285714285714,0.1139240506329114,9,75,65,0.047619047619047616,1,20,0,107,47057,19025,66082,6,"oa_validator_failed: 1 validation error for CriticReport
findings.2.criterion
  Input should be 'syntaktische_korrektheit', 'pk_vollstaendigkeit', 'fk_integritaet', 'entitaets_vollstaendigkeit', 'attribut_vollstaendigkeit', 'beziehungs_korrektheit' or 'normalisierung' [type=literal_error, input_value='fk_vollstaendigkeit', input_type=str]
    For further information visit https://errors.pydantic.dev/2.13/v/literal_error"
TC083,3,mad,1.0,0.22331501831501835,0.5339890109890111,1,1,1.0,18,18,25,0,0.2777777777777778,0.35714285714285715,0.31250000000000006,5,9,13,0.15315315315315314,0.20238095238095238,0.17435897435897435,17,67,94,0.14285714285714285,3,18,1,94,68249,30193,98442,8,
TC084,3,sa,1.0,0.4681481481481482,0.6808888888888889,1,1,1.0,14,14,16,0,0.5714285714285714,0.6153846153846154,0.5925925925925927,8,5,6,0.4406779661016949,0.4482758620689655,0.4444444444444445,26,32,33,0.26666666666666666,4,11,0,48,2816,2984,5800,1,
TC084,3,ps,1.0,0.28461067984003763,0.5707664079040226,1,1,1.0,13,13,13,0,0.38461538461538464,0.38461538461538464,0.38461538461538464,5,8,8,0.3137254901960784,0.27586206896551724,0.29357798165137616,16,42,35,0.06666666666666667,1,14,0,64,11367,7088,18455,3,
TC084,3,iw,1.0,0.403867478025693,0.6423204868154158,1,1,1.0,21,21,28,0,0.38095238095238093,0.6153846153846154,0.47058823529411764,8,5,13,0.3103448275862069,0.46551724137931033,0.3724137931034483,27,31,60,0.3333333333333333,5,10,2,46,41516,18858,60374,6,
TC084,3,oa,1.0,0.4356744704570792,0.6614046822742475,1,1,1.0,13,13,14,0,0.5384615384615384,0.5384615384615384,0.5384615384615384,7,6,6,0.42105263157894735,0.41379310344827586,0.4173913043478261,24,34,33,0.26666666666666666,4,11,0,51,83349,28421,111770,10,
TC084,3,mad,1.0,0.3177450980392157,0.5906470588235294,1,1,1.0,19,19,22,0,0.3684210526315789,0.5384615384615384,0.4375,7,6,12,0.28205128205128205,0.3793103448275862,0.3235294117647059,22,36,56,0.06666666666666667,1,14,0,56,61419,24691,86110,8,
TC085,3,sa,1.0,0.34603348554033486,0.6076200913242009,1,1,1.0,14,14,27,0,0.42857142857142855,0.5454545454545454,0.4799999999999999,6,5,8,0.25,0.30303030303030304,0.27397260273972607,20,46,60,0.2222222222222222,4,14,1,65,2702,4136,6838,1,
TC085,3,ps,1.0,0.3414715719063546,0.6048829431438127,1,1,1.0,15,15,22,0,0.4666666666666667,0.6363636363636364,0.5384615384615385,7,4,8,0.2222222222222222,0.24242424242424243,0.2318840579710145,16,50,56,0.16666666666666666,3,15,0,69,14042,10318,24360,3,
TC085,3,iw,1.0,0.28394493737904847,0.5703669624274291,1,1,1.0,23,23,38,0,0.2608695652173913,0.5454545454545454,0.3529411764705882,6,5,17,0.19469026548672566,0.3333333333333333,0.24581005586592178,22,44,91,0.2222222222222222,4,14,1,63,49635,24700,74335,6,
TC085,3,oa,1.0,0.31049808429118775,0.5862988505747126,1,1,1.0,16,16,27,0,0.375,0.5454545454545454,0.4444444444444444,6,5,10,0.20253164556962025,0.24242424242424243,0.2206896551724138,16,50,63,0.2222222222222222,4,14,0,69,109388,39300,148688,10,
TC085,3,mad,1.0,0.24712387028176502,0.548274322169059,1,1,1.0,27,27,57,0,0.2222222222222222,0.5454545454545454,0.3157894736842105,6,5,21,0.13636363636363635,0.3181818181818182,0.1909090909090909,21,45,133,0.2222222222222222,4,14,0,64,81727,39729,121456,8,
TC086,3,sa,1.0,0.7385045422781271,0.8431027253668764,1,1,1.0,14,14,16,0,0.7857142857142857,0.8461538461538461,0.8148148148148148,11,2,3,0.74,0.6607142857142857,0.6981132075471698,37,19,13,0.6666666666666666,10,5,1,26,2711,2711,5422,1,
TC086,3,ps,1.0,0.5355656108597285,0.7213393665158372,1,1,1.0,13,13,16,0,0.6153846153846154,0.6153846153846154,0.6153846153846154,8,5,5,0.5434782608695652,0.44642857142857145,0.4901960784313726,25,31,21,0.4666666666666667,7,8,0,44,11170,7524,18694,3,
TC086,3,iw,1.0,0.7445887445887447,0.8467532467532468,1,1,1.0,15,15,18,0,0.7333333333333333,0.8461538461538461,0.7857142857142856,11,2,4,0.7222222222222222,0.6964285714285714,0.7090909090909091,39,17,15,0.7333333333333333,11,4,1,23,35284,14255,49539,6,
TC086,3,oa,1.0,0.6599093851132687,0.7959456310679612,1,1,1.0,12,12,15,0,0.75,0.6923076923076923,0.7199999999999999,9,4,3,0.6170212765957447,0.5178571428571429,0.5631067961165048,29,27,18,0.7333333333333333,11,4,0,35,47064,15423,62487,7,
TC086,3,mad,1.0,0.6977339901477833,0.81864039408867,1,1,1.0,16,16,21,0,0.6875,0.8461538461538461,0.7586206896551724,11,2,5,0.5571428571428572,0.6964285714285714,0.6190476190476191,39,17,31,0.7333333333333333,11,4,2,23,57083,22098,79181,8,
TC087,3,sa,1.0,0.6963440860215053,0.8178064516129032,1,1,1.0,17,17,18,0,0.7058823529411765,0.8571428571428571,0.7741935483870968,12,2,5,0.5,0.75,0.6,51,17,51,0.7333333333333333,11,4,0,23,2793,4474,7267,1,
TC087,3,ps,1.0,0.6086956521739131,0.7652173913043478,1,1,1.0,16,16,15,0,0.6875,0.7857142857142857,0.7333333333333334,11,3,5,0.5142857142857142,0.5294117647058824,0.5217391304347826,36,32,34,0.5333333333333333,8,7,0,42,13528,10091,23619,3,
TC087,3,iw,1.0,0.45259309410968185,0.6715558564658091,1,1,1.0,28,28,36,0,0.35714285714285715,0.7142857142857143,0.4761904761904762,10,4,18,0.2867132867132867,0.6029411764705882,0.38862559241706157,41,27,102,0.5333333333333333,8,7,2,38,52511,25614,78125,6,
TC087,3,oa,1.0,0.5486227261989133,0.7291736357193479,1,1,1.0,20,20,24,0,0.55,0.7857142857142857,0.6470588235294117,11,3,9,0.3877551020408163,0.5588235294117647,0.4578313253012048,38,30,60,0.5333333333333333,8,7,1,40,46941,22582,69523,6,"oa_validator_failed: 1 validation error for CriticReport
findings.2.criterion
  Input should be 'syntaktische_korrektheit', 'pk_vollstaendigkeit', 'fk_integritaet', 'entitaets_vollstaendigkeit', 'attribut_vollstaendigkeit', 'beziehungs_korrektheit' or 'normalisierung' [type=literal_error, input_value='fk_vollstaendigkeit', input_type=str]
    For further information visit https://errors.pydantic.dev/2.13/v/literal_error"
TC087,3,mad,1.0,0.5323919554985024,0.7194351732991014,1,1,1.0,27,27,35,0,0.4444444444444444,0.8571428571428571,0.5853658536585367,12,2,15,0.29375,0.6911764705882353,0.41228070175438597,47,21,113,0.6666666666666666,10,5,6,28,72526,34136,106662,8,
TC088,3,sa,1.0,0.2383262913997547,0.5429957748398528,1,1,1.0,14,14,20,0,0.35714285714285715,0.3333333333333333,0.3448275862068965,5,10,9,0.21,0.25,0.2282608695652174,21,63,79,0.045454545454545456,1,21,1,94,2730,4430,7160,1,
TC088,3,ps,1.0,0.20673796791443852,0.5240427807486632,1,1,1.0,19,19,24,0,0.2631578947368421,0.3333333333333333,0.29411764705882354,5,10,14,0.1875,0.21428571428571427,0.19999999999999998,18,66,78,0.045454545454545456,1,21,0,97,15476,13068,28544,3,
TC088,3,iw,1.0,0.29239648244132554,0.5754378894647953,1,1,1.0,20,20,39,0,0.4,0.5333333333333333,0.4571428571428572,8,7,12,0.2014388489208633,0.3333333333333333,0.25112107623318386,28,56,111,0.045454545454545456,1,21,3,84,53474,25896,79370,6,
TC088,3,oa,1.0,0.21119934282584885,0.5267196056955094,1,1,1.0,17,17,22,0,0.29411764705882354,0.3333333333333333,0.3125,5,10,12,0.1951219512195122,0.19047619047619047,0.1927710843373494,16,68,66,0.045454545454545456,1,21,0,99,28862,12189,41051,4,
TC088,3,mad,1.0,0.15614638723803567,0.49368783234282143,1,1,1.0,31,31,64,0,0.1935483870967742,0.4,0.26086956521739135,6,9,25,0.09278350515463918,0.21428571428571427,0.1294964028776978,18,66,176,0.0,0,22,0,97,88363,45254,133617,8,
TC089,3,sa,1.0,0.39509109109109114,0.6370546546546547,1,1,1.0,12,12,16,0,0.6666666666666666,0.5333333333333333,0.5925925925925926,8,7,4,0.3263157894736842,0.34444444444444444,0.33513513513513515,31,59,64,0.12,3,22,3,88,2765,3970,6735,1,
TC089,3,ps,1.0,0.45543949044585985,0.6732636942675159,1,1,1.0,15,15,16,0,0.6,0.6,0.6,9,6,6,0.5373134328358209,0.4,0.4585987261146497,36,54,31,0.16,4,21,2,81,12529,8508,21037,3,
TC089,3,iw,1.0,0.3545531914893617,0.612731914893617,1,1,1.0,21,21,32,0,0.42857142857142855,0.6,0.5,9,6,12,0.2482758620689655,0.4,0.3063829787234043,36,54,109,0.16,4,21,4,81,50050,23337,73387,6,
TC089,3,oa,1.0,0.4490204081632653,0.6694122448979591,1,1,1.0,17,17,22,0,0.5882352941176471,0.6666666666666666,0.625,10,5,7,0.3490566037735849,0.4111111111111111,0.3775510204081633,37,53,69,0.24,6,19,2,77,96580,38019,134599,10,
TC089,3,mad,1.0,0.4340830101967543,0.6604498061180526,1,1,1.0,18,18,25,0,0.5555555555555556,0.6666666666666666,0.606060606060606,10,5,8,0.3305785123966942,0.4444444444444444,0.3791469194312796,40,50,81,0.2,5,20,3,75,77247,33042,110289,8,
TC090,3,sa,1.0,0.7659431748622731,0.8595659049173638,1,1,1.0,14,14,14,0,0.9285714285714286,0.8666666666666667,0.896551724137931,13,2,1,0.6627906976744186,0.6867469879518072,0.6745562130177515,57,26,29,0.6875,11,5,1,33,2732,3699,6431,1,
TC090,3,ps,1.0,0.7007527926177758,0.8204516755706655,1,1,1.0,14,14,15,0,0.8571428571428571,0.8,0.8275862068965518,12,3,2,0.6610169491525424,0.46987951807228917,0.5492957746478874,39,44,20,0.75,12,4,0,51,12149,8293,20442,3,
TC090,3,iw,1.0,0.7821078431372549,0.8692647058823529,1,1,1.0,19,19,23,0,0.7894736842105263,1.0,0.8823529411764706,15,0,4,0.5943396226415094,0.7590361445783133,0.6666666666666667,63,20,43,0.8125,13,3,4,23,43777,19157,62934,6,
TC090,3,oa,1.0,0.7374743168276147,0.8424845900965687,1,1,1.0,16,16,20,0,0.8125,0.8666666666666667,0.8387096774193549,13,2,3,0.6351351351351351,0.5662650602409639,0.5987261146496816,47,36,27,0.8125,13,3,2,41,97954,34194,132148,10,
TC090,3,mad,1.0,0.746944296019236,0.8481665776115416,1,1,1.0,23,23,27,0,0.6521739130434783,1.0,0.7894736842105263,15,0,8,0.5263157894736842,0.7228915662650602,0.6091370558375634,60,23,54,0.9375,15,1,3,24,68124,29325,97449,8,
TC091,3,sa,1.0,0.7984825777444736,0.8790895466466842,1,1,1.0,17,17,20,0,0.8823529411764706,0.8823529411764706,0.8823529411764706,15,2,2,0.7160493827160493,0.7631578947368421,0.7388535031847134,58,18,23,0.75,12,4,2,24,2752,3898,6650,1,
TC091,3,ps,1.0,0.719812925170068,0.8318877551020408,1,1,1.0,18,18,20,0,0.8333333333333334,0.8823529411764706,0.8571428571428571,15,2,3,0.6197183098591549,0.5789473684210527,0.5986394557823128,44,32,27,0.6875,11,5,2,39,12979,10001,22980,3,
TC091,3,iw,1.0,0.7771944922547332,0.86631669535284,1,1,1.0,18,18,22,0,0.8333333333333334,0.8823529411764706,0.8571428571428571,15,2,3,0.6555555555555556,0.7763157894736842,0.710843373493976,59,17,31,0.75,12,4,2,23,42344,18280,60624,6,
TC091,3,oa,1.0,0.6572448979591837,0.7943469387755102,1,1,1.0,18,18,20,0,0.7777777777777778,0.8235294117647058,0.7999999999999999,14,3,4,0.5492957746478874,0.5131578947368421,0.5306122448979592,39,37,32,0.625,10,6,1,46,93181,35465,128646,10,
